character_1,character_2,scene_duration,season_num,episode_num,episode_title,location,count_words_of_char_1,count_words_of_char_2
Osha,Bran Stark,56,2,8,The Prince of Winterfell,The North,1800,3162
Osha,Rickon Stark,56,2,8,The Prince of Winterfell,The North,1800,124
Osha,Hodor,56,2,8,The Prince of Winterfell,The North,1800,81
Maester Luwin,Bran Stark,56,2,8,The Prince of Winterfell,The North,1120,3162
Maester Luwin,Rickon Stark,56,2,8,The Prince of Winterfell,The North,1120,124
Maester Luwin,Hodor,56,2,8,The Prince of Winterfell,The North,1120,81
Bran Stark,Rickon Stark,56,2,8,The Prince of Winterfell,The North,3162,124
Bran Stark,Hodor,56,2,8,The Prince of Winterfell,The North,3162,81
Rickon Stark,Hodor,56,2,8,The Prince of Winterfell,The North,124,81
Davos Seaworth,Matthos Seaworth,198,2,9,Blackwater,The Crownlands,6534,371
Tyrion Lannister,Shae,157,2,9,Blackwater,The Crownlands,25790,1825
Cersei Lannister,Grand Maester Pycelle,93,2,9,Blackwater,The Crownlands,15111,1995
Bronn,Armeca,245,2,9,Blackwater,The Crownlands,4613,19
Bronn,Singing Lannister Soldier,245,2,9,Blackwater,The Crownlands,4613,0
Armeca,Singing Lannister Soldier,245,2,9,Blackwater,The Crownlands,19,0
Sandor Clegane,Bronn,210,2,9,Blackwater,The Crownlands,3829,4613
Sandor Clegane,Armeca,151,2,9,Blackwater,The Crownlands,3829,19
Sandor Clegane,Singing Lannister Soldier,178,2,9,Blackwater,The Crownlands,3829,0
Lord Varys,Tyrion Lannister,172,2,9,Blackwater,The Crownlands,7229,25790
Lord Varys,Podrick Payne,172,2,9,Blackwater,The Crownlands,7229,1284
Tyrion Lannister,Podrick Payne,487,2,9,Blackwater,The Crownlands,25790,1284
Tyrion Lannister,Bronn,36,2,9,Blackwater,The Crownlands,25790,4613
Bronn,Podrick Payne,36,2,9,Blackwater,The Crownlands,4613,1284
Sansa Stark,Shae,399,2,9,Blackwater,The Crownlands,8796,1825
Sansa Stark,Tyrion Lannister,51,2,9,Blackwater,The Crownlands,8796,25790
Sansa Stark,Joffrey Baratheon,89,2,9,Blackwater,The Crownlands,8796,3303
Sansa Stark,Sandor Clegane,207,2,9,Blackwater,The Crownlands,8796,3829
Shae,Joffrey Baratheon,26,2,9,Blackwater,The Crownlands,1825,3303
Shae,Sandor Clegane,26,2,9,Blackwater,The Crownlands,1825,3829
Tyrion Lannister,Joffrey Baratheon,274,2,9,Blackwater,The Crownlands,25790,3303
Tyrion Lannister,Sandor Clegane,198,2,9,Blackwater,The Crownlands,25790,3829
Joffrey Baratheon,Sandor Clegane,304,2,9,Blackwater,The Crownlands,3303,3829
Podrick Payne,Shae,2,2,9,Blackwater,The Crownlands,1284,1825
Joffrey Baratheon,Lancel Lannister,164,2,9,Blackwater,The Crownlands,3303,752
Sandor Clegane,Lancel Lannister,135,2,9,Blackwater,The Crownlands,3829,752
Tyrion Lannister,Lancel Lannister,148,2,9,Blackwater,The Crownlands,25790,752
Podrick Payne,Joffrey Baratheon,112,2,9,Blackwater,The Crownlands,1284,3303
Podrick Payne,Sandor Clegane,100,2,9,Blackwater,The Crownlands,1284,3829
Podrick Payne,Lancel Lannister,84,2,9,Blackwater,The Crownlands,1284,752
Cersei Lannister,Tommen Baratheon,296,2,9,Blackwater,The Crownlands,15111,1400
Cersei Lannister,Ilyn Payne,130,2,9,Blackwater,The Crownlands,15111,0
Tommen Baratheon,Ilyn Payne,106,2,9,Blackwater,The Crownlands,1400,0
Cersei Lannister,Sansa Stark,522,2,9,Blackwater,The Crownlands,15111,8796
Cersei Lannister,Shae,268,2,9,Blackwater,The Crownlands,15111,1825
Tommen Baratheon,Sansa Stark,136,2,9,Blackwater,The Crownlands,1400,8796
Tommen Baratheon,Shae,136,2,9,Blackwater,The Crownlands,1400,1825
Ilyn Payne,Sansa Stark,178,2,9,Blackwater,The Crownlands,0,8796
Ilyn Payne,Shae,154,2,9,Blackwater,The Crownlands,0,1825
Cersei Lannister,Mandon Moore,28,2,9,Blackwater,The Crownlands,15111,20
Sansa Stark,Mandon Moore,28,2,9,Blackwater,The Crownlands,8796,20
Shae,Mandon Moore,28,2,9,Blackwater,The Crownlands,1825,20
Ilyn Payne,Mandon Moore,28,2,9,Blackwater,The Crownlands,0,20
Tommen Baratheon,Mandon Moore,28,2,9,Blackwater,The Crownlands,1400,20
Sandor Clegane,Captain of the Archers,80,2,9,Blackwater,The Crownlands,3829,32
Lancel Lannister,Captain of the Archers,52,2,9,Blackwater,The Crownlands,752,32
Podrick Payne,Captain of the Archers,24,2,9,Blackwater,The Crownlands,1284,32
Joffrey Baratheon,Captain of the Archers,90,2,9,Blackwater,The Crownlands,3303,32
Tyrion Lannister,Captain of the Archers,63,2,9,Blackwater,The Crownlands,25790,32
Tyrion Lannister,Hallyne,34,2,9,Blackwater,The Crownlands,25790,139
Hallyne,Joffrey Baratheon,32,2,9,Blackwater,The Crownlands,139,3303
Hallyne,Podrick Payne,28,2,9,Blackwater,The Crownlands,139,1284
Hallyne,Sandor Clegane,26,2,9,Blackwater,The Crownlands,139,3829
Matthos Seaworth,Stannis Baratheon,18,2,9,Blackwater,The Crownlands,371,3607
Davos Seaworth,Stannis Baratheon,18,2,9,Blackwater,The Crownlands,6534,3607
Dontos Hollard,Cersei Lannister,21,2,9,Blackwater,The Crownlands,238,15111
Dontos Hollard,Sansa Stark,21,2,9,Blackwater,The Crownlands,238,8796
Cersei Lannister,Lancel Lannister,72,2,9,Blackwater,The Crownlands,15111,752
Sansa Stark,Lancel Lannister,47,2,9,Blackwater,The Crownlands,8796,752
Shae,Lancel Lannister,47,2,9,Blackwater,The Crownlands,1825,752
Joffrey Baratheon,Singing Lannister Soldier,27,2,9,Blackwater,The Crownlands,3303,0
Captain of the Archers,Singing Lannister Soldier,27,2,9,Blackwater,The Crownlands,32,0
Joffrey Baratheon,Mandon Moore,48,2,9,Blackwater,The Crownlands,3303,20
Lancel Lannister,Mandon Moore,48,2,9,Blackwater,The Crownlands,752,20
Tyrion Lannister,Mandon Moore,183,2,9,Blackwater,The Crownlands,25790,20
Tyrion Lannister,Singing Lannister Soldier,57,2,9,Blackwater,The Crownlands,25790,0
Podrick Payne,Mandon Moore,135,2,9,Blackwater,The Crownlands,1284,20
Podrick Payne,Singing Lannister Soldier,57,2,9,Blackwater,The Crownlands,1284,0
Mandon Moore,Singing Lannister Soldier,57,2,9,Blackwater,The Crownlands,20,0
Tommen Baratheon,Lancel Lannister,25,2,9,Blackwater,The Crownlands,1400,752
Cersei Lannister,Loras Tyrell,25,2,9,Blackwater,The Crownlands,15111,1093
Tommen Baratheon,Loras Tyrell,25,2,9,Blackwater,The Crownlands,1400,1093
Cersei Lannister,Tywin Lannister,19,2,9,Blackwater,The Crownlands,15111,5972
Tommen Baratheon,Tywin Lannister,19,2,9,Blackwater,The Crownlands,1400,5972
Loras Tyrell,Tywin Lannister,19,2,9,Blackwater,The Crownlands,1093,5972
Tyrion Lannister,Grand Maester Pycelle,100,2,10,Valar Morghulis,The Crownlands,25790,1995
Tyrion Lannister,Podrick Payne,163,2,10,Valar Morghulis,The Crownlands,25790,1284
Grand Maester Pycelle,Podrick Payne,51,2,10,Valar Morghulis,The Crownlands,1995,1284
Tywin Lannister,Joffrey Baratheon,63,2,10,Valar Morghulis,The Crownlands,5972,3303
Tywin Lannister,Sansa Stark,63,2,10,Valar Morghulis,The Crownlands,5972,8796
Tywin Lannister,Cersei Lannister,63,2,10,Valar Morghulis,The Crownlands,5972,15111
Tywin Lannister,Lord Varys,63,2,10,Valar Morghulis,The Crownlands,5972,7229
Tywin Lannister,Petyr Baelish,63,2,10,Valar Morghulis,The Crownlands,5972,8400
Tywin Lannister,Margaery Tyrell,63,2,10,Valar Morghulis,The Crownlands,5972,3534
Tywin Lannister,Loras Tyrell,63,2,10,Valar Morghulis,The Crownlands,5972,1093
Tywin Lannister,Grand Maester Pycelle,63,2,10,Valar Morghulis,The Crownlands,5972,1995
Joffrey Baratheon,Sansa Stark,273,2,10,Valar Morghulis,The Crownlands,3303,8796
Joffrey Baratheon,Cersei Lannister,273,2,10,Valar Morghulis,The Crownlands,3303,15111
Joffrey Baratheon,Lord Varys,273,2,10,Valar Morghulis,The Crownlands,3303,7229
Joffrey Baratheon,Petyr Baelish,273,2,10,Valar Morghulis,The Crownlands,3303,8400
Joffrey Baratheon,Margaery Tyrell,273,2,10,Valar Morghulis,The Crownlands,3303,3534
Joffrey Baratheon,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,3303,1093
Joffrey Baratheon,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,3303,1995
Sansa Stark,Cersei Lannister,273,2,10,Valar Morghulis,The Crownlands,8796,15111
Sansa Stark,Lord Varys,273,2,10,Valar Morghulis,The Crownlands,8796,7229
Sansa Stark,Petyr Baelish,348,2,10,Valar Morghulis,The Crownlands,8796,8400
Sansa Stark,Margaery Tyrell,273,2,10,Valar Morghulis,The Crownlands,8796,3534
Sansa Stark,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,8796,1093
Sansa Stark,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,8796,1995
Cersei Lannister,Lord Varys,273,2,10,Valar Morghulis,The Crownlands,15111,7229
Cersei Lannister,Petyr Baelish,273,2,10,Valar Morghulis,The Crownlands,15111,8400
Cersei Lannister,Margaery Tyrell,273,2,10,Valar Morghulis,The Crownlands,15111,3534
Cersei Lannister,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,15111,1093
Cersei Lannister,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,15111,1995
Lord Varys,Petyr Baelish,273,2,10,Valar Morghulis,The Crownlands,7229,8400
Lord Varys,Margaery Tyrell,273,2,10,Valar Morghulis,The Crownlands,7229,3534
Lord Varys,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,7229,1093
Lord Varys,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,7229,1995
Petyr Baelish,Margaery Tyrell,273,2,10,Valar Morghulis,The Crownlands,8400,3534
Petyr Baelish,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,8400,1093
Petyr Baelish,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,8400,1995
Margaery Tyrell,Loras Tyrell,273,2,10,Valar Morghulis,The Crownlands,3534,1093
Margaery Tyrell,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,3534,1995
Loras Tyrell,Grand Maester Pycelle,273,2,10,Valar Morghulis,The Crownlands,1093,1995
Ros,Lord Varys,147,2,10,Valar Morghulis,The Crownlands,804,7229
Brienne of Tarth,Jaime Lannister,298,2,10,Valar Morghulis,The Riverlands,4025,11515
Brienne of Tarth,Soldier Tom,203,2,10,Valar Morghulis,The Riverlands,4025,136
Brienne of Tarth,Stark Soldier,203,2,10,Valar Morghulis,The Riverlands,4025,75
Jaime Lannister,Soldier Tom,203,2,10,Valar Morghulis,The Riverlands,11515,136
Jaime Lannister,Stark Soldier,203,2,10,Valar Morghulis,The Riverlands,11515,75
Soldier Tom,Stark Soldier,203,2,10,Valar Morghulis,The Riverlands,136,75
Robb Stark,Catelyn Stark,104,2,10,Valar Morghulis,The Westerlands,3920,3486
Stannis Baratheon,Melisandre,214,2,10,Valar Morghulis,The Crownlands,3607,3329
Theon Greyjoy,Maester Luwin,310,2,10,Valar Morghulis,The North,5363,1120
Theon Greyjoy,Dagmer Cleftjaw,125,2,10,Valar Morghulis,The North,5363,167
Theon Greyjoy,Black Lorren,125,2,10,Valar Morghulis,The North,5363,128
Dagmer Cleftjaw,Black Lorren,125,2,10,Valar Morghulis,The North,167,128
Dagmer Cleftjaw,Maester Luwin,26,2,10,Valar Morghulis,The North,167,1120
Black Lorren,Maester Luwin,26,2,10,Valar Morghulis,The North,128,1120
Tyrion Lannister,Lord Varys,112,2,10,Valar Morghulis,The Crownlands,25790,7229
Lord Varys,Podrick Payne,112,2,10,Valar Morghulis,The Crownlands,7229,1284
Tyrion Lannister,Shae,201,2,10,Valar Morghulis,The Crownlands,25790,1825
Lord Varys,Shae,35,2,10,Valar Morghulis,The Crownlands,7229,1825
Podrick Payne,Shae,35,2,10,Valar Morghulis,The Crownlands,1284,1825
Septon,Robb Stark,51,2,10,Valar Morghulis,The Westerlands,64,3920
Septon,Talisa Maegyr,51,2,10,Valar Morghulis,The Westerlands,64,1298
Robb Stark,Talisa Maegyr,51,2,10,Valar Morghulis,The Westerlands,3920,1298
Daenerys Targaryen,Jorah Mormont,220,2,10,Valar Morghulis,Qarth,11818,4806
Daenerys Targaryen,Kovarro,205,2,10,Valar Morghulis,Qarth,11818,47
Jorah Mormont,Kovarro,228,2,10,Valar Morghulis,Qarth,4806,47
Arya Stark,Hot Pie,29,2,10,Valar Morghulis,The Riverlands,6329,952
Arya Stark,Gendry,29,2,10,Valar Morghulis,The Riverlands,6329,1888
Hot Pie,Gendry,29,2,10,Valar Morghulis,The Riverlands,952,1888
Arya Stark,Jaqen H'ghar,173,2,10,Valar Morghulis,The Riverlands,6329,1424
Hot Pie,Jaqen H'ghar,17,2,10,Valar Morghulis,The Riverlands,952,1424
Gendry,Jaqen H'ghar,17,2,10,Valar Morghulis,The Riverlands,1888,1424
Arya Stark,Jaqen's Disguise,24,2,10,Valar Morghulis,The Riverlands,6329,0
Jaqen H'ghar,Jaqen's Disguise,24,2,10,Valar Morghulis,The Riverlands,1424,0
Osha,Bran Stark,200,2,10,Valar Morghulis,The North,1800,3162
Osha,Hodor,200,2,10,Valar Morghulis,The North,1800,81
Osha,Rickon Stark,200,2,10,Valar Morghulis,The North,1800,124
Osha,Summer,100,2,10,Valar Morghulis,The North,1800,0
Osha,Shaggydog,100,2,10,Valar Morghulis,The North,1800,0
Bran Stark,Hodor,200,2,10,Valar Morghulis,The North,3162,81
Bran Stark,Rickon Stark,200,2,10,Valar Morghulis,The North,3162,124
Bran Stark,Summer,100,2,10,Valar Morghulis,The North,3162,0
Bran Stark,Shaggydog,100,2,10,Valar Morghulis,The North,3162,0
Hodor,Rickon Stark,200,2,10,Valar Morghulis,The North,81,124
Hodor,Summer,100,2,10,Valar Morghulis,The North,81,0
Hodor,Shaggydog,100,2,10,Valar Morghulis,The North,81,0
Rickon Stark,Summer,100,2,10,Valar Morghulis,The North,124,0
Rickon Stark,Shaggydog,100,2,10,Valar Morghulis,The North,124,0
Summer,Shaggydog,100,2,10,Valar Morghulis,The North,0,0
Maester Luwin,Osha,139,2,10,Valar Morghulis,The North,1120,1800
Maester Luwin,Bran Stark,100,2,10,Valar Morghulis,The North,1120,3162
Maester Luwin,Hodor,100,2,10,Valar Morghulis,The North,1120,81
Maester Luwin,Rickon Stark,100,2,10,Valar Morghulis,The North,1120,124
Daenerys Targaryen,Khal Drogo,160,2,10,Valar Morghulis,Qarth,11818,421
Daenerys Targaryen,Rhaego,160,2,10,Valar Morghulis,Qarth,11818,0
Khal Drogo,Rhaego,160,2,10,Valar Morghulis,Qarth,421,0
Daenerys Targaryen,Drogon,251,2,10,Valar Morghulis,Qarth,11818,0
Daenerys Targaryen,Viserion,251,2,10,Valar Morghulis,Qarth,11818,0
Daenerys Targaryen,Rhaegal,251,2,10,Valar Morghulis,Qarth,11818,0
Daenerys Targaryen,Pyat Pree,136,2,10,Valar Morghulis,Qarth,11818,270
Drogon,Viserion,251,2,10,Valar Morghulis,Qarth,0,0
Drogon,Rhaegal,251,2,10,Valar Morghulis,Qarth,0,0
Drogon,Pyat Pree,136,2,10,Valar Morghulis,Qarth,0,270
Viserion,Rhaegal,251,2,10,Valar Morghulis,Qarth,0,0
Viserion,Pyat Pree,136,2,10,Valar Morghulis,Qarth,0,270
Rhaegal,Pyat Pree,136,2,10,Valar Morghulis,Qarth,0,270
Jon Snow,Ygritte,224,2,10,Valar Morghulis,North of the Wall,12104,2169
Jon Snow,Qhorin Halfhand,184,2,10,Valar Morghulis,North of the Wall,12104,855
Jon Snow,Rattleshirt,184,2,10,Valar Morghulis,North of the Wall,12104,173
Ygritte,Qhorin Halfhand,184,2,10,Valar Morghulis,North of the Wall,2169,855
Ygritte,Rattleshirt,184,2,10,Valar Morghulis,North of the Wall,2169,173
Qhorin Halfhand,Rattleshirt,184,2,10,Valar Morghulis,North of the Wall,855,173
Xaro Xhoan Daxos,Kovarro,97,2,10,Valar Morghulis,Qarth,828,47
Xaro Xhoan Daxos,Jorah Mormont,97,2,10,Valar Morghulis,Qarth,828,4806
Xaro Xhoan Daxos,Daenerys Targaryen,97,2,10,Valar Morghulis,Qarth,828,11818
Xaro Xhoan Daxos,Doreah,97,2,10,Valar Morghulis,Qarth,828,529
Xaro Xhoan Daxos,Drogon,97,2,10,Valar Morghulis,Qarth,828,0
Xaro Xhoan Daxos,Viserion,97,2,10,Valar Morghulis,Qarth,828,0
Xaro Xhoan Daxos,Rhaegal,97,2,10,Valar Morghulis,Qarth,828,0
Kovarro,Doreah,97,2,10,Valar Morghulis,Qarth,47,529
Kovarro,Drogon,97,2,10,Valar Morghulis,Qarth,47,0
Kovarro,Viserion,97,2,10,Valar Morghulis,Qarth,47,0
Kovarro,Rhaegal,97,2,10,Valar Morghulis,Qarth,47,0
Jorah Mormont,Doreah,97,2,10,Valar Morghulis,Qarth,4806,529
Jorah Mormont,Drogon,97,2,10,Valar Morghulis,Qarth,4806,0
Jorah Mormont,Viserion,97,2,10,Valar Morghulis,Qarth,4806,0
Jorah Mormont,Rhaegal,97,2,10,Valar Morghulis,Qarth,4806,0
Daenerys Targaryen,Doreah,97,2,10,Valar Morghulis,Qarth,11818,529
Doreah,Drogon,97,2,10,Valar Morghulis,Qarth,529,0
Doreah,Viserion,97,2,10,Valar Morghulis,Qarth,529,0
Doreah,Rhaegal,97,2,10,Valar Morghulis,Qarth,529,0
Samwell Tarly,Grenn,103,2,10,Valar Morghulis,North of the Wall,6608,808
Samwell Tarly,Eddison Tollett,103,2,10,Valar Morghulis,North of the Wall,6608,922
Grenn,Eddison Tollett,103,2,10,Valar Morghulis,North of the Wall,808,922
Samwell Tarly,White Walker,59,2,10,Valar Morghulis,North of the Wall,6608,0
Samwell Tarly,Man of the Nightswatch,25,3,1,Valar Dohaeris,North of the Wall,6608,0
Samwell Tarly,White Walker,109,3,1,Valar Dohaeris,North of the Wall,6608,0
Samwell Tarly,Ghost,87,3,1,Valar Dohaeris,North of the Wall,6608,0
White Walker,Ghost,87,3,1,Valar Dohaeris,North of the Wall,0,0
Samwell Tarly,Jeor Mormont,71,3,1,Valar Dohaeris,North of the Wall,6608,1601
White Walker,Jeor Mormont,71,3,1,Valar Dohaeris,North of the Wall,0,1601
Ghost,Jeor Mormont,71,3,1,Valar Dohaeris,North of the Wall,0,1601
Samwell Tarly,Grenn,58,3,1,Valar Dohaeris,North of the Wall,6608,808
Samwell Tarly,Eddison Tollett,58,3,1,Valar Dohaeris,North of the Wall,6608,922
Samwell Tarly,Rast,58,3,1,Valar Dohaeris,North of the Wall,6608,396
White Walker,Grenn,58,3,1,Valar Dohaeris,North of the Wall,0,808
White Walker,Eddison Tollett,58,3,1,Valar Dohaeris,North of the Wall,0,922
White Walker,Rast,58,3,1,Valar Dohaeris,North of the Wall,0,396
Jeor Mormont,Grenn,58,3,1,Valar Dohaeris,North of the Wall,1601,808
Jeor Mormont,Eddison Tollett,58,3,1,Valar Dohaeris,North of the Wall,1601,922
Jeor Mormont,Rast,58,3,1,Valar Dohaeris,North of the Wall,1601,396
Grenn,Eddison Tollett,58,3,1,Valar Dohaeris,North of the Wall,808,922
Grenn,Rast,58,3,1,Valar Dohaeris,North of the Wall,808,396
Grenn,Ghost,58,3,1,Valar Dohaeris,North of the Wall,808,0
Eddison Tollett,Rast,58,3,1,Valar Dohaeris,North of the Wall,922,396
Eddison Tollett,Ghost,58,3,1,Valar Dohaeris,North of the Wall,922,0
Rast,Ghost,58,3,1,Valar Dohaeris,North of the Wall,396,0
Rattleshirt,Jon Snow,211,3,1,Valar Dohaeris,North of the Wall,173,12104
Rattleshirt,Ygritte,211,3,1,Valar Dohaeris,North of the Wall,173,2169
Jon Snow,Ygritte,264,3,1,Valar Dohaeris,North of the Wall,12104,2169
Jon Snow,Dongo the Giant,53,3,1,Valar Dohaeris,North of the Wall,12104,0
Ygritte,Dongo the Giant,53,3,1,Valar Dohaeris,North of the Wall,2169,0
Jon Snow,Tormund Giantsbane,288,3,1,Valar Dohaeris,North of the Wall,12104,2294
Jon Snow,Mance Rayder,288,3,1,Valar Dohaeris,North of the Wall,12104,1200
Rattleshirt,Tormund Giantsbane,117,3,1,Valar Dohaeris,North of the Wall,173,2294
Rattleshirt,Mance Rayder,117,3,1,Valar Dohaeris,North of the Wall,173,1200
Ygritte,Tormund Giantsbane,117,3,1,Valar Dohaeris,North of the Wall,2169,2294
Ygritte,Mance Rayder,117,3,1,Valar Dohaeris,North of the Wall,2169,1200
Tormund Giantsbane,Mance Rayder,288,3,1,Valar Dohaeris,North of the Wall,2294,1200
Bronn,Mirelle,62,3,1,Valar Dohaeris,The Crownlands,4613,17
Bronn,Podrick Payne,127,3,1,Valar Dohaeris,The Crownlands,4613,1284
Mirelle,Podrick Payne,20,3,1,Valar Dohaeris,The Crownlands,17,1284
Tyrion Lannister,Cersei Lannister,208,3,1,Valar Dohaeris,The Crownlands,25790,15111
Bronn,Meryn Trant,53,3,1,Valar Dohaeris,The Crownlands,4613,327
Bronn,Cersei Lannister,53,3,1,Valar Dohaeris,The Crownlands,4613,15111
Meryn Trant,Podrick Payne,53,3,1,Valar Dohaeris,The Crownlands,327,1284
Meryn Trant,Cersei Lannister,53,3,1,Valar Dohaeris,The Crownlands,327,15111
Podrick Payne,Cersei Lannister,53,3,1,Valar Dohaeris,The Crownlands,1284,15111
Tyrion Lannister,Bronn,54,3,1,Valar Dohaeris,The Crownlands,25790,4613
Tyrion Lannister,Podrick Payne,54,3,1,Valar Dohaeris,The Crownlands,25790,1284
Davos Seaworth,Boat Commander,41,3,1,Valar Dohaeris,The Crownlands,6534,9
Davos Seaworth,Salladhor Saan,173,3,1,Valar Dohaeris,The Crownlands,6534,706
Robb Stark,Roose Bolton,140,3,1,Valar Dohaeris,The Riverlands,3920,2036
Roose Bolton,Rickard Karstark,128,3,1,Valar Dohaeris,The Riverlands,2036,509
Roose Bolton,Catelyn Stark,105,3,1,Valar Dohaeris,The Riverlands,2036,3486
Roose Bolton,Talisa Maegyr,105,3,1,Valar Dohaeris,The Riverlands,2036,1298
Roose Bolton,Qyburn,105,3,1,Valar Dohaeris,The Riverlands,2036,1330
Rickard Karstark,Catelyn Stark,105,3,1,Valar Dohaeris,The Riverlands,509,3486
Rickard Karstark,Robb Stark,105,3,1,Valar Dohaeris,The Riverlands,509,3920
Rickard Karstark,Talisa Maegyr,105,3,1,Valar Dohaeris,The Riverlands,509,1298
Rickard Karstark,Qyburn,105,3,1,Valar Dohaeris,The Riverlands,509,1330
Catelyn Stark,Robb Stark,105,3,1,Valar Dohaeris,The Riverlands,3486,3920
Catelyn Stark,Talisa Maegyr,105,3,1,Valar Dohaeris,The Riverlands,3486,1298
Catelyn Stark,Qyburn,105,3,1,Valar Dohaeris,The Riverlands,3486,1330
Robb Stark,Talisa Maegyr,105,3,1,Valar Dohaeris,The Riverlands,3920,1298
Robb Stark,Qyburn,105,3,1,Valar Dohaeris,The Riverlands,3920,1330
Talisa Maegyr,Qyburn,105,3,1,Valar Dohaeris,The Riverlands,1298,1330
Tywin Lannister,Tyrion Lannister,297,3,1,Valar Dohaeris,The Crownlands,5972,25790
Sansa Stark,Shae,167,3,1,Valar Dohaeris,The Crownlands,8796,1825
Sansa Stark,Petyr Baelish,158,3,1,Valar Dohaeris,The Crownlands,8796,8400
Sansa Stark,Ros,104,3,1,Valar Dohaeris,The Crownlands,8796,804
Shae,Petyr Baelish,104,3,1,Valar Dohaeris,The Crownlands,1825,8400
Shae,Ros,104,3,1,Valar Dohaeris,The Crownlands,1825,804
Petyr Baelish,Ros,104,3,1,Valar Dohaeris,The Crownlands,8400,804
Drogon,Daenerys Targaryen,50,3,1,Valar Dohaeris,The Summer Sea,0,11818
Drogon,Jorah Mormont,50,3,1,Valar Dohaeris,The Summer Sea,0,4806
Drogon,Viserion,25,3,1,Valar Dohaeris,The Summer Sea,0,0
Drogon,Rhaegal,25,3,1,Valar Dohaeris,The Summer Sea,0,0
Daenerys Targaryen,Jorah Mormont,531,3,1,Valar Dohaeris,The Summer Sea,11818,4806
Daenerys Targaryen,Viserion,25,3,1,Valar Dohaeris,The Summer Sea,11818,0
Daenerys Targaryen,Rhaegal,25,3,1,Valar Dohaeris,The Summer Sea,11818,0
Jorah Mormont,Viserion,25,3,1,Valar Dohaeris,The Summer Sea,4806,0
Jorah Mormont,Rhaegal,25,3,1,Valar Dohaeris,The Summer Sea,4806,0
Viserion,Rhaegal,25,3,1,Valar Dohaeris,The Summer Sea,0,0
Stannis Baratheon,Davos Seaworth,162,3,1,Valar Dohaeris,The Crownlands,3607,6534
Stannis Baratheon,Melisandre,162,3,1,Valar Dohaeris,The Crownlands,3607,3329
Davos Seaworth,Melisandre,162,3,1,Valar Dohaeris,The Crownlands,6534,3329
Joffrey Baratheon,Margaery Tyrell,204,3,1,Valar Dohaeris,The Crownlands,3303,3534
Joffrey Baratheon,Margaery's Handmaiden,30,3,1,Valar Dohaeris,The Crownlands,3303,15
Margaery Tyrell,Margaery's Handmaiden,122,3,1,Valar Dohaeris,The Crownlands,3534,15
Joffrey Baratheon,Meryn Trant,9,3,1,Valar Dohaeris,The Crownlands,3303,327
Margaery Tyrell,Orphan Kid,77,3,1,Valar Dohaeris,The Crownlands,3534,37
Margaery's Handmaiden,Orphan Kid,77,3,1,Valar Dohaeris,The Crownlands,15,37
Loras Tyrell,Margaery Tyrell,152,3,1,Valar Dohaeris,The Crownlands,1093,3534
Loras Tyrell,Joffrey Baratheon,152,3,1,Valar Dohaeris,The Crownlands,1093,3303
Loras Tyrell,Cersei Lannister,152,3,1,Valar Dohaeris,The Crownlands,1093,15111
Margaery Tyrell,Cersei Lannister,152,3,1,Valar Dohaeris,The Crownlands,3534,15111
Joffrey Baratheon,Cersei Lannister,152,3,1,Valar Dohaeris,The Crownlands,3303,15111
Daenerys Targaryen,Kraznys mo Nakloz,245,3,1,Valar Dohaeris,Astapor,11818,0
Daenerys Targaryen,Missandei,245,3,1,Valar Dohaeris,Astapor,11818,1980
Daenerys Targaryen,Unsullied,245,3,1,Valar Dohaeris,Astapor,11818,5
Kraznys mo Nakloz,Jorah Mormont,245,3,1,Valar Dohaeris,Astapor,0,4806
Kraznys mo Nakloz,Missandei,245,3,1,Valar Dohaeris,Astapor,0,1980
Kraznys mo Nakloz,Unsullied,245,3,1,Valar Dohaeris,Astapor,0,5
Jorah Mormont,Missandei,245,3,1,Valar Dohaeris,Astapor,4806,1980
Jorah Mormont,Unsullied,245,3,1,Valar Dohaeris,Astapor,4806,5
Missandei,Unsullied,245,3,1,Valar Dohaeris,Astapor,1980,5
Daenerys Targaryen,Warlock,108,3,1,Valar Dohaeris,Astapor,11818,0
Daenerys Targaryen,Barristan Selmy,177,3,1,Valar Dohaeris,Astapor,11818,1321
Jorah Mormont,Warlock,108,3,1,Valar Dohaeris,Astapor,4806,0
Jorah Mormont,Barristan Selmy,177,3,1,Valar Dohaeris,Astapor,4806,1321
Warlock,Barristan Selmy,108,3,1,Valar Dohaeris,Astapor,0,1321
Bran Stark,Three-Eyed Raven,78,3,2,Dark Wings  Dark Words,The North,3162,274
Bran Stark,Jon Snow,17,3,2,Dark Wings  Dark Words,The North,3162,12104
Bran Stark,Robb Stark,17,3,2,Dark Wings  Dark Words,The North,3162,3920
